mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
T_8766_C,216,0,snp,freebayes,1.0,24
T_8775_C,216,0,snp,freebayes,1.0,36
C_8782_T,218,0,snp,freebayes,1.0,40
T_8824_C,173,0,snp,freebayes,1.0,34
T_8866_C,336,0,snp,freebayes,1.0,91
C_8893_T,291,0,snp,freebayes,1.0,42
T_8920_C,182,0,snp,freebayes,1.0,75
A_8926_T,185,0,snp,freebayes,1.0,72
T_8959_C,184,0,snp,freebayes,1.0,71
T_8988_A,176,0,snp,freebayes,1.0,57
C_9376_T,145,0,snp,freebayes,1.0,39
C_9404_T,151,0,snp,freebayes,1.0,37
C_9412_T,155,0,snp,freebayes,1.0,38
G_9470_A,141,0,snp,freebayes,1.0,2
G_12973_T,177,0,snp,freebayes,1.0,85
A_13210_G,527,0,snp,freebayes,1.0,144
A_13330_G,158,0,snp,freebayes,1.0,29
A_13396_T,184,0,snp,freebayes,1.0,65
A_13431_G,186,0,snp,freebayes,1.0,62
A_13456_G,226,0,snp,freebayes,1.0,72
A_13468_G,220,0,snp,freebayes,1.0,66
C_13486_G,215,0,snp,freebayes,1.0,68
T_13555_C,190,0,snp,freebayes,1.0,43
A_13566_G,194,0,snp,freebayes,1.0,46
T_13591_C,189,0,snp,freebayes,1.0,33
T_13634_A,141,0,snp,freebayes,1.0,21
A_13656_G,140,0,snp,freebayes,1.0,18
T_13701_C,133,0,snp,freebayes,1.0,19
C_13730_T,129,0,snp,freebayes,1.0,23
A_13758_G,111,0,snp,freebayes,1.0,26
