mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_4048_A,312,0,snp,freebayes,1.0,121
C_4067_A,293,0,snp,freebayes,1.0,119
C_4112_T,296,0,snp,freebayes,1.0,120
T_4117_A,295,0,snp,freebayes,1.0,104
T_4229_C,924,2,snp,freebayes,0.9978401727861771,188
A_4294_T,906,1,snp,freebayes,0.9988974641675854,114
C_4364_A,178,0,snp,freebayes,1.0,117
G_4396_A,264,0,snp,freebayes,1.0,157
T_4408_C,293,0,snp,freebayes,1.0,147
C_4417_T,601,0,snp,freebayes,1.0,191
A_4448_C,850,0,snp,freebayes,1.0,19
T_4503_A,730,0,snp,freebayes,1.0,6
G_4514_A,713,0,snp,freebayes,1.0,111
A_4520_T,712,0,snp,freebayes,1.0,160
C_4529_T,695,0,snp,freebayes,1.0,168
T_4534_C,696,0,snp,freebayes,1.0,181
A_4669_C,1681,1,snp,freebayes,0.9994054696789536,233
A_4686_G,1727,1,snp,freebayes,0.9994212962962963,231
A_4702_G,1724,0,snp,freebayes,1.0,136
T_4814_C,673,0,snp,freebayes,1.0,216
A_4989_T,1451,0,snp,freebayes,1.0,225
C_4994_T,1429,0,snp,freebayes,1.0,9
A_5076_C,133,0,snp,freebayes,1.0,144
G_5093_A,112,0,snp,freebayes,1.0,128
C_5125_A,153,1,snp,freebayes,0.9935064935064936,175
T_5138_C,158,0,snp,freebayes,1.0,195
T_5144_C,211,0,snp,freebayes,1.0,5
T_5174_C,377,0,snp,freebayes,1.0,164
T_5210_C,653,0,snp,freebayes,1.0,167
CAAACAAAAAA_5227_CAAACAAAAACAAAAAA,590,1,ins,freebayes,0.9983079526226735,6
A_5280_C,652,0,snp,freebayes,1.0,191
T_5302_C,547,0,snp,freebayes,1.0,190
A_5329_G,486,0,snp,freebayes,1.0,13
C_5348_T,198,0,snp,freebayes,1.0,117
A_5353_G,166,0,snp,freebayes,1.0,113
C_5375_T,121,2,snp,freebayes,0.983739837398374,68
CT_5617_TT,61,0,snp,freebayes,1.0,3
C_5654_T,1002,0,snp,freebayes,1.0,13
A_5661_T,997,0,snp,freebayes,1.0,214
G_5668_A,997,0,snp,freebayes,1.0,160
A_5734_T,1007,0,snp,freebayes,1.0,217
C_5751_T,993,0,snp,freebayes,1.0,214
A_5814_G,767,0,snp,freebayes,1.0,9
A_5844_T,783,0,snp,freebayes,1.0,206
G_5865_A,801,0,snp,freebayes,1.0,214
G_5894_A,894,0,snp,freebayes,1.0,213
A_5945_G,482,1,snp,freebayes,0.9979296066252588,187
G_5970_A,216,0,snp,freebayes,1.0,132
T_5994_C,190,0,snp,freebayes,1.0,12
T_6003_C,174,0,snp,freebayes,1.0,116
C_6021_T,119,0,snp,freebayes,1.0,93
T_6186_C,104,0,snp,freebayes,1.0,74
A_6204_G,111,0,snp,freebayes,1.0,36
G_6252_T,113,0,snp,freebayes,1.0,69
T_6267_C,117,0,snp,freebayes,1.0,63
T_7602_C,806,0,snp,freebayes,1.0,213
G_7632_A,836,1,snp,freebayes,0.998805256869773,213
C_7737_A,113,0,snp,freebayes,1.0,136
T_7806_A,411,0,snp,freebayes,1.0,11
T_7833_A,407,0,snp,freebayes,1.0,191
C_7884_T,550,3,snp,freebayes,0.9945750452079566,197
T_7899_C,752,0,snp,freebayes,1.0,209
CAAAAAAC_7908_CAAAAAAAC,40,630,ins,freebayes,0.05970149253731343,113
G_7917_A,644,1,snp,freebayes,0.9984496124031008,221
T_7938_C,601,0,snp,freebayes,1.0,207
A_7995_G,451,1,snp,freebayes,0.9977876106194691,185
C_8017_T,450,0,snp,freebayes,1.0,26
TAAAAA_8057_TCAAAA,179,0,snp,freebayes,1.0,108
C_8063_A,181,0,snp,freebayes,1.0,153
G_8202_A,163,0,snp,freebayes,1.0,125
T_8212_C,154,0,snp,freebayes,1.0,126
G_8230_A,152,0,snp,freebayes,1.0,42
T_8243_A,153,0,snp,freebayes,1.0,119
G_12973_T,106,0,snp,freebayes,1.0,85
T_13204_C,209,0,snp,freebayes,1.0,11
A_13210_G,212,0,snp,freebayes,1.0,144
G_13249_A,198,0,snp,freebayes,1.0,16
