mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
T_4028_A,112,0,snp,freebayes,1.0,123
C_4048_A,114,0,snp,freebayes,1.0,121
C_4056_T,118,0,snp,freebayes,1.0,60
C_4067_A,105,0,snp,freebayes,1.0,119
T_4189_G,95,42,snp,freebayes,0.6934306569343066,4
T_4229_C,158,0,snp,freebayes,1.0,188
A_4294_C,158,0,snp,freebayes,1.0,80
G_4396_A,116,0,snp,freebayes,1.0,157
T_4408_C,113,0,snp,freebayes,1.0,147
C_4417_T,164,0,snp,freebayes,1.0,191
C_4529_T,152,0,snp,freebayes,1.0,168
T_4534_C,146,0,snp,freebayes,1.0,181
A_4669_C,1741,0,snp,freebayes,1.0,233
A_4686_G,1757,1,snp,freebayes,0.9994311717861206,231
A_4694_C,1760,2,snp,freebayes,0.9988649262202043,3
T_4814_C,552,0,snp,freebayes,1.0,216
G_4900_A,239,0,snp,freebayes,1.0,11
A_4989_T,1024,0,snp,freebayes,1.0,225
T_5006_C,1003,0,snp,freebayes,1.0,104
C_5117_T,165,0,snp,freebayes,1.0,164
C_5125_A,169,0,snp,freebayes,1.0,175
T_5138_C,208,0,snp,freebayes,1.0,195
C_5165_T,277,0,snp,freebayes,1.0,178
T_5174_C,338,0,snp,freebayes,1.0,164
T_5210_C,443,0,snp,freebayes,1.0,167
A_5280_C,307,0,snp,freebayes,1.0,191
T_5302_C,279,0,snp,freebayes,1.0,190
A_5661_T,1373,1,snp,freebayes,0.9992721979621543,214
C_5685_T,1340,0,snp,freebayes,1.0,82
T_5727_C,1319,0,snp,freebayes,1.0,4
A_5734_T,1312,3,snp,freebayes,0.9977186311787072,217
C_5751_T,1301,1,snp,freebayes,0.999231950844854,214
T_5799_C,412,0,snp,freebayes,1.0,2
A_5844_T,900,0,snp,freebayes,1.0,206
G_5865_A,914,0,snp,freebayes,1.0,214
G_5894_A,1118,0,snp,freebayes,1.0,213
G_5970_A,293,0,snp,freebayes,1.0,132
T_6003_C,276,0,snp,freebayes,1.0,116
C_6021_T,193,0,snp,freebayes,1.0,93
T_6060_C,106,0,snp,freebayes,1.0,2
C_6084_T,107,0,snp,freebayes,1.0,2
T_6090_C,107,0,snp,freebayes,1.0,46
T_6096_C,107,0,snp,freebayes,1.0,50
A_6177_T,107,0,snp,freebayes,1.0,46
T_6186_C,170,0,snp,freebayes,1.0,74
G_6252_T,164,0,snp,freebayes,1.0,69
T_6267_C,153,0,snp,freebayes,1.0,63
T_7602_C,1913,0,snp,freebayes,1.0,213
G_7632_A,2008,0,snp,freebayes,1.0,213
C_7737_A,164,0,snp,freebayes,1.0,136
A_7746_G,178,0,snp,freebayes,1.0,125
T_7833_A,517,0,snp,freebayes,1.0,191
C_7884_T,1083,1,snp,freebayes,0.9990774907749077,197
G_7917_A,1749,1,snp,freebayes,0.9994285714285714,221
T_7938_C,1773,0,snp,freebayes,1.0,207
TAAAAA_8057_TCAAAA,221,0,snp,freebayes,1.0,108
C_8063_A,222,3,snp,freebayes,0.9866666666666667,153
G_8202_A,113,0,snp,freebayes,1.0,125
T_8212_C,110,0,snp,freebayes,1.0,126
G_8230_A,105,0,snp,freebayes,1.0,42
T_8243_A,107,0,snp,freebayes,1.0,119
T_8459_G,115,24,snp,freebayes,0.8273381294964028,4
G_8503_T,157,0,snp,freebayes,1.0,62
T_8554_C,159,0,snp,freebayes,1.0,62
T_8766_C,134,0,snp,freebayes,1.0,24
T_8775_C,136,0,snp,freebayes,1.0,36
C_8782_T,139,0,snp,freebayes,1.0,40
T_8824_C,108,0,snp,freebayes,1.0,34
T_8866_C,183,0,snp,freebayes,1.0,91
C_9376_T,102,0,snp,freebayes,1.0,39
C_9404_T,102,0,snp,freebayes,1.0,37
C_9412_T,103,0,snp,freebayes,1.0,38
A_13210_G,284,0,snp,freebayes,1.0,144
A_13450_C,142,0,snp,freebayes,1.0,27
A_13456_G,150,0,snp,freebayes,1.0,72
A_13468_G,142,0,snp,freebayes,1.0,66
C_13486_G,147,0,snp,freebayes,1.0,68
T_13555_C,131,0,snp,freebayes,1.0,43
A_13566_G,127,0,snp,freebayes,1.0,46
T_13591_C,125,0,snp,freebayes,1.0,33
