mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
T_3299_C,402,0,snp,freebayes,1.0,234
C_3316_T,407,0,snp,freebayes,1.0,234
T_3371_C,185,0,snp,freebayes,1.0,197
T_3376_C,162,0,snp,freebayes,1.0,185
T_3391_C,136,0,snp,freebayes,1.0,176
C_3400_T,148,0,snp,freebayes,1.0,158
T_3430_G,136,0,snp,freebayes,1.0,169
T_3436_C,133,0,snp,freebayes,1.0,172
C_3490_T,115,0,snp,freebayes,1.0,13
C_3568_T,134,0,snp,freebayes,1.0,184
T_3577_C,362,0,snp,freebayes,1.0,221
CAAAAAATATG_3597_CAAAAAAATATG,50,322,ins,freebayes,0.13440860215053763,111
T_3631_C,356,0,snp,freebayes,1.0,57
CAAAAAAAGTC_3696_CAAAAAAAAGTC,62,288,ins,freebayes,0.17714285714285713,129
C_3730_T,121,0,snp,freebayes,1.0,165
T_3736_C,110,0,snp,freebayes,1.0,144
C_3799_T,121,0,snp,freebayes,1.0,166
C_3814_T,122,0,snp,freebayes,1.0,33
T_3898_C,165,1,snp,freebayes,0.9939759036144579,192
G_4022_A,103,0,snp,freebayes,1.0,123
T_4028_A,104,0,snp,freebayes,1.0,123
C_4048_A,106,0,snp,freebayes,1.0,121
T_4229_C,169,0,snp,freebayes,1.0,188
A_4294_T,163,1,snp,freebayes,0.9939024390243902,114
G_4396_A,117,0,snp,freebayes,1.0,157
C_4417_T,179,0,snp,freebayes,1.0,191
A_4448_C,234,1,snp,freebayes,0.9957446808510638,19
G_4514_A,187,2,snp,freebayes,0.9894179894179894,111
A_4520_T,187,0,snp,freebayes,1.0,160
C_4529_T,183,1,snp,freebayes,0.9945652173913043,168
T_4534_C,187,0,snp,freebayes,1.0,181
A_4669_C,508,0,snp,freebayes,1.0,233
A_4686_G,522,0,snp,freebayes,1.0,231
A_4702_G,519,0,snp,freebayes,1.0,136
T_4814_C,300,0,snp,freebayes,1.0,216
C_4928_T,615,0,snp,freebayes,1.0,7
A_4989_T,628,0,snp,freebayes,1.0,225
C_5016_T,585,0,snp,freebayes,1.0,4
A_5076_C,111,0,snp,freebayes,1.0,144
C_5117_T,220,1,snp,freebayes,0.995475113122172,164
C_5125_A,223,2,snp,freebayes,0.9911111111111112,175
T_5138_C,284,0,snp,freebayes,1.0,195
C_5165_T,352,0,snp,freebayes,1.0,178
T_5210_C,473,2,snp,freebayes,0.9957894736842106,167
CAAAAAACC_5231_CAAAAAAACC,55,399,ins,freebayes,0.1211453744493392,18
CAAAAAAACCAA_5266_CAAAAAAAACCAA,18,299,ins,freebayes,0.056782334384858045,29
A_5280_C,290,0,snp,freebayes,1.0,191
A_5329_G,170,0,snp,freebayes,1.0,13
A_5661_T,281,0,snp,freebayes,1.0,214
G_5668_A,288,0,snp,freebayes,1.0,160
A_5734_T,275,1,snp,freebayes,0.9963768115942029,217
C_5751_T,270,0,snp,freebayes,1.0,214
A_5844_T,208,0,snp,freebayes,1.0,206
G_5865_A,214,0,snp,freebayes,1.0,214
G_5894_A,262,0,snp,freebayes,1.0,213
A_5945_G,157,0,snp,freebayes,1.0,187
G_5970_A,101,0,snp,freebayes,1.0,132
A_7584_C,155,0,snp,freebayes,1.0,4
T_7602_C,162,0,snp,freebayes,1.0,213
G_7632_A,178,0,snp,freebayes,1.0,213
T_7833_A,106,0,snp,freebayes,1.0,191
A_7857_G,136,0,snp,freebayes,1.0,6
C_7884_T,137,1,snp,freebayes,0.9927536231884058,197
T_7899_C,203,0,snp,freebayes,1.0,209
CAAAAAACT_7908_CAAAAAAACT,25,160,ins,freebayes,0.13513513513513514,45
G_7917_A,185,0,snp,freebayes,1.0,221
T_7938_C,180,0,snp,freebayes,1.0,207
A_7995_G,142,0,snp,freebayes,1.0,185
C_8017_T,141,0,snp,freebayes,1.0,26
G_12973_T,107,0,snp,freebayes,1.0,85
A_13210_G,292,0,snp,freebayes,1.0,144
G_13249_A,283,0,snp,freebayes,1.0,16
A_13456_G,108,0,snp,freebayes,1.0,72
A_13468_G,110,0,snp,freebayes,1.0,66
C_13486_G,102,0,snp,freebayes,1.0,68
