mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_3568_T,825,1,snp,freebayes,0.9987893462469734,184
T_3577_C,827,1,snp,freebayes,0.998792270531401,221
T_3613_A,819,0,snp,freebayes,1.0,33
C_3730_T,222,0,snp,freebayes,1.0,165
T_3736_C,199,0,snp,freebayes,1.0,144
C_3799_T,195,0,snp,freebayes,1.0,166
T_3898_C,216,0,snp,freebayes,1.0,192
T_3916_C,215,0,snp,freebayes,1.0,53
C_4224_A,340,0,snp,freebayes,1.0,22
T_4229_C,357,0,snp,freebayes,1.0,188
G_4248_A,398,0,snp,freebayes,1.0,22
A_4294_T,509,0,snp,freebayes,1.0,114
C_4331_T,511,0,snp,freebayes,1.0,25
C_4364_A,505,0,snp,freebayes,1.0,117
G_4396_A,502,0,snp,freebayes,1.0,157
T_4408_C,502,0,snp,freebayes,1.0,147
C_4417_T,502,0,snp,freebayes,1.0,191
T_4462_C,443,0,snp,freebayes,1.0,31
G_4514_A,247,0,snp,freebayes,1.0,111
A_4520_T,232,0,snp,freebayes,1.0,160
C_4529_T,219,0,snp,freebayes,1.0,168
T_4534_C,220,0,snp,freebayes,1.0,181
C_4567_T,110,0,snp,freebayes,1.0,7
A_4669_C,3237,0,snp,freebayes,1.0,233
A_4694_T,3262,2,snp,freebayes,0.9993872549019608,35
A_4702_G,3272,0,snp,freebayes,1.0,136
A_4727_G,3258,4,snp,freebayes,0.9987737584304108,59
T_4814_C,4363,0,snp,freebayes,1.0,216
A_4989_T,1486,0,snp,freebayes,1.0,225
C_4996_T,1489,0,snp,freebayes,1.0,38
T_5050_A,364,0,snp,freebayes,1.0,28
C_5056_T,375,0,snp,freebayes,1.0,142
A_5076_C,374,1,snp,freebayes,0.9973333333333333,144
G_5093_A,385,0,snp,freebayes,1.0,128
C_5117_T,374,0,snp,freebayes,1.0,164
C_5125_A,383,0,snp,freebayes,1.0,175
T_5138_C,392,0,snp,freebayes,1.0,195
C_5165_T,395,1,snp,freebayes,0.9974747474747475,178
G_5261_A,365,0,snp,freebayes,1.0,32
A_5280_C,301,0,snp,freebayes,1.0,191
T_5302_C,210,0,snp,freebayes,1.0,190
A_5661_T,1933,0,snp,freebayes,1.0,214
T_5697_C,1950,2,snp,freebayes,0.9989754098360656,133
A_5734_T,1988,0,snp,freebayes,1.0,217
C_5751_T,1996,0,snp,freebayes,1.0,214
A_5844_T,1925,0,snp,freebayes,1.0,206
G_5865_A,1880,0,snp,freebayes,1.0,214
G_5894_A,1809,0,snp,freebayes,1.0,213
A_5945_G,435,1,snp,freebayes,0.9977064220183486,187
T_7602_C,1890,5,snp,freebayes,0.9973614775725593,213
G_7632_A,2160,1,snp,freebayes,0.999537251272559,213
T_7650_C,2220,0,snp,freebayes,1.0,35
C_7737_A,2932,0,snp,freebayes,1.0,136
A_7746_G,3028,0,snp,freebayes,1.0,125
T_7824_C,2613,1,snp,freebayes,0.9996174445294568,25
T_7833_A,2586,2,snp,freebayes,0.999227202472952,191
C_7869_T,1544,0,snp,freebayes,1.0,29
C_7884_T,1525,0,snp,freebayes,1.0,197
T_7899_C,1539,0,snp,freebayes,1.0,209
G_7917_A,1400,1,snp,freebayes,0.9992862241256245,221
T_7938_C,1262,0,snp,freebayes,1.0,207
A_7995_G,827,0,snp,freebayes,1.0,185
TAAAAA_8057_TCAAAA,227,0,snp,freebayes,1.0,108
C_8063_A,223,4,snp,freebayes,0.9823788546255506,153
A_8484_G,102,0,snp,freebayes,1.0,38
G_8503_T,149,0,snp,freebayes,1.0,62
C_8512_T,152,0,snp,freebayes,1.0,40
T_8554_C,155,0,snp,freebayes,1.0,62
G_8680_A,177,0,snp,freebayes,1.0,24
T_8725_C,178,0,snp,freebayes,1.0,21
A_13210_G,121,0,snp,freebayes,1.0,144
