mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
A_2767_G,243,0,snp,freebayes,1.0,160
C_2875_A,294,0,snp,freebayes,1.0,169
G_2950_A,188,0,snp,freebayes,1.0,130
T_3014_C,327,0,snp,freebayes,1.0,167
T_3064_A,399,0,snp,freebayes,1.0,165
C_3097_A,361,0,snp,freebayes,1.0,139
G_3115_A,194,0,snp,freebayes,1.0,106
C_3250_T,1821,1,snp,freebayes,0.9994511525795828,220
A_3262_G,1842,0,snp,freebayes,1.0,233
T_3299_C,1855,2,snp,freebayes,0.9989229940764675,234
C_3310_T,1849,0,snp,freebayes,1.0,5
C_3316_T,1847,0,snp,freebayes,1.0,234
T_3371_C,396,1,snp,freebayes,0.9974811083123426,197
T_3376_C,248,0,snp,freebayes,1.0,185
T_3391_C,184,0,snp,freebayes,1.0,176
C_3400_T,177,0,snp,freebayes,1.0,158
T_3430_G,139,1,snp,freebayes,0.9928571428571429,169
T_3436_C,139,0,snp,freebayes,1.0,172
C_3568_T,469,0,snp,freebayes,1.0,184
T_3577_C,1393,2,snp,freebayes,0.9985663082437276,221
T_3619_C,1246,0,snp,freebayes,1.0,96
C_3730_T,266,1,snp,freebayes,0.9962546816479401,165
T_3736_C,220,0,snp,freebayes,1.0,144
C_3799_T,242,0,snp,freebayes,1.0,166
T_3898_C,681,2,snp,freebayes,0.9970717423133236,192
C_3920_T,681,0,snp,freebayes,1.0,3
G_3994_A,286,0,snp,freebayes,1.0,2
T_4012_C,288,0,snp,freebayes,1.0,143
T_4220_C,549,0,snp,freebayes,1.0,2
T_4229_C,553,0,snp,freebayes,1.0,188
A_4294_T,561,0,snp,freebayes,1.0,114
C_4364_A,141,0,snp,freebayes,1.0,117
G_4396_A,246,1,snp,freebayes,0.9959514170040485,157
T_4408_C,255,0,snp,freebayes,1.0,147
C_4417_T,380,0,snp,freebayes,1.0,191
C_4473_T,423,0,snp,freebayes,1.0,5
G_4514_A,396,0,snp,freebayes,1.0,111
A_4520_T,384,0,snp,freebayes,1.0,160
C_4529_T,367,0,snp,freebayes,1.0,168
T_4534_C,365,0,snp,freebayes,1.0,181
C_4555_T,264,0,snp,freebayes,1.0,3
A_4669_C,2005,0,snp,freebayes,1.0,233
A_4686_G,2051,0,snp,freebayes,1.0,231
A_4702_G,2066,2,snp,freebayes,0.9990328820116054,136
T_4814_C,653,0,snp,freebayes,1.0,216
C_4934_T,1294,2,snp,freebayes,0.9984567901234568,18
C_4955_T,1380,0,snp,freebayes,1.0,2
A_4989_T,1412,1,snp,freebayes,0.9992922859164898,225
C_5056_T,421,0,snp,freebayes,1.0,142
A_5076_C,205,0,snp,freebayes,1.0,144
G_5093_A,215,0,snp,freebayes,1.0,128
C_5117_T,343,0,snp,freebayes,1.0,164
C_5125_A,309,0,snp,freebayes,1.0,175
T_5138_C,411,0,snp,freebayes,1.0,195
T_5174_C,792,1,snp,freebayes,0.9987389659520807,164
T_5210_C,1053,0,snp,freebayes,1.0,167
A_5280_C,883,0,snp,freebayes,1.0,191
T_5302_C,675,0,snp,freebayes,1.0,190
C_5375_T,201,0,snp,freebayes,1.0,68
C_5416_A,113,0,snp,freebayes,1.0,74
A_5661_T,1396,1,snp,freebayes,0.9992841803865425,214
G_5668_A,1399,0,snp,freebayes,1.0,160
T_5697_C,1413,0,snp,freebayes,1.0,133
A_5734_T,1419,1,snp,freebayes,0.9992957746478873,217
C_5751_T,1424,1,snp,freebayes,0.9992982456140351,214
A_5844_T,1077,0,snp,freebayes,1.0,206
G_5865_A,1085,0,snp,freebayes,1.0,214
G_5894_A,1172,2,snp,freebayes,0.9982964224872232,213
A_5945_G,784,0,snp,freebayes,1.0,187
G_5970_A,302,0,snp,freebayes,1.0,132
T_6003_C,260,0,snp,freebayes,1.0,116
C_6021_T,167,0,snp,freebayes,1.0,93
C_6048_A,133,0,snp,freebayes,1.0,47
C_6075_T,128,0,snp,freebayes,1.0,5
T_6090_C,127,0,snp,freebayes,1.0,46
T_6096_C,123,0,snp,freebayes,1.0,50
T_6186_C,140,0,snp,freebayes,1.0,74
A_6204_G,148,0,snp,freebayes,1.0,36
T_6267_C,131,0,snp,freebayes,1.0,63
T_7602_C,1640,0,snp,freebayes,1.0,213
G_7632_A,1749,0,snp,freebayes,1.0,213
C_7737_A,327,0,snp,freebayes,1.0,136
A_7746_G,328,0,snp,freebayes,1.0,125
T_7833_A,601,0,snp,freebayes,1.0,191
C_7884_T,960,1,snp,freebayes,0.9989594172736732,197
T_7899_C,1395,2,snp,freebayes,0.9985683607730852,209
G_7917_A,1225,1,snp,freebayes,0.9991843393148451,221
T_7938_C,1245,0,snp,freebayes,1.0,207
A_7995_G,940,0,snp,freebayes,1.0,185
TAAAAA_8057_TCAAAA,383,0,snp,freebayes,1.0,108
C_8063_A,382,3,snp,freebayes,0.9922077922077922,153
T_8212_C,186,0,snp,freebayes,1.0,126
G_8230_A,180,0,snp,freebayes,1.0,42
T_8243_A,172,0,snp,freebayes,1.0,119
A_8484_G,241,0,snp,freebayes,1.0,38
G_8503_T,241,0,snp,freebayes,1.0,62
C_8512_T,239,0,snp,freebayes,1.0,40
T_8554_C,258,0,snp,freebayes,1.0,62
T_8766_C,201,0,snp,freebayes,1.0,24
T_8775_C,205,0,snp,freebayes,1.0,36
C_8782_T,206,0,snp,freebayes,1.0,40
T_8824_C,176,0,snp,freebayes,1.0,34
T_8866_C,188,0,snp,freebayes,1.0,91
C_8893_T,147,0,snp,freebayes,1.0,42
