mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_8063_A,295,32,snp,freebayes,0.9021406727828746,153
T_8068_C,204,0,snp,freebayes,1.0,2
G_8202_A,194,0,snp,freebayes,1.0,125
T_8212_C,184,2,snp,freebayes,0.989247311827957,126
G_8230_A,178,0,snp,freebayes,1.0,42
T_8243_A,173,0,snp,freebayes,1.0,119
A_8265_G,147,0,snp,freebayes,1.0,30
A_8484_G,123,0,snp,freebayes,1.0,38
G_8503_T,126,0,snp,freebayes,1.0,62
C_8512_T,124,0,snp,freebayes,1.0,40
T_8554_C,132,0,snp,freebayes,1.0,62
T_8775_C,111,0,snp,freebayes,1.0,36
C_8782_T,113,0,snp,freebayes,1.0,40
T_8824_C,102,0,snp,freebayes,1.0,34
T_8866_C,203,0,snp,freebayes,1.0,91
C_8893_T,199,0,snp,freebayes,1.0,42
T_8920_C,141,0,snp,freebayes,1.0,75
A_8926_T,147,0,snp,freebayes,1.0,72
T_8959_C,146,0,snp,freebayes,1.0,71
T_8988_A,137,0,snp,freebayes,1.0,57
A_11632_T,105,0,snp,freebayes,1.0,33
C_12878_A,126,0,snp,freebayes,1.0,43
G_12973_T,212,0,snp,freebayes,1.0,85
C_13087_A,126,0,snp,freebayes,1.0,48
A_13210_G,399,0,snp,freebayes,1.0,144
A_13396_T,112,0,snp,freebayes,1.0,65
A_13431_G,112,0,snp,freebayes,1.0,62
A_13456_G,132,0,snp,freebayes,1.0,72
A_13468_G,131,0,snp,freebayes,1.0,66
C_13486_G,132,0,snp,freebayes,1.0,68
C_13987_T,106,0,snp,freebayes,1.0,39
T_13992_A,105,0,snp,freebayes,1.0,39
A_13999_G,109,0,snp,freebayes,1.0,40
