mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
A_3637_G,876,0,snp,freebayes,1.0,17
CAAAAAAAGTC_3696_CAAAAAAAAGTC,46,750,ins,freebayes,0.05778894472361809,129
C_3730_T,183,0,snp,freebayes,1.0,165
T_3736_C,158,0,snp,freebayes,1.0,144
C_3799_T,170,0,snp,freebayes,1.0,166
A_3865_G,367,0,snp,freebayes,1.0,13
T_3898_C,302,2,snp,freebayes,0.993421052631579,192
T_4012_C,202,0,snp,freebayes,1.0,143
G_4022_A,205,0,snp,freebayes,1.0,123
T_4028_G,204,0,snp,freebayes,1.0,10
C_4048_A,202,0,snp,freebayes,1.0,121
C_4112_T,196,0,snp,freebayes,1.0,120
T_4117_A,191,0,snp,freebayes,1.0,104
T_4229_C,491,0,snp,freebayes,1.0,188
A_4294_T,493,0,snp,freebayes,1.0,114
A_4334_G,473,0,snp,freebayes,1.0,13
G_4396_A,186,0,snp,freebayes,1.0,157
T_4408_C,189,0,snp,freebayes,1.0,147
C_4417_T,355,0,snp,freebayes,1.0,191
C_4475_T,466,0,snp,freebayes,1.0,15
C_4500_T,462,0,snp,freebayes,1.0,18
G_4514_A,444,0,snp,freebayes,1.0,111
A_4520_T,435,0,snp,freebayes,1.0,160
C_4529_T,414,1,snp,freebayes,0.9975903614457832,168
T_4534_C,419,0,snp,freebayes,1.0,181
A_4669_C,1385,1,snp,freebayes,0.9992784992784993,233
A_4686_G,1409,2,snp,freebayes,0.9985825655563431,231
A_4702_G,1412,0,snp,freebayes,1.0,136
T_4814_C,538,0,snp,freebayes,1.0,216
C_4857_A,545,0,snp,freebayes,1.0,15
A_4989_T,1174,0,snp,freebayes,1.0,225
T_5006_C,1134,0,snp,freebayes,1.0,104
C_5016_A,1108,2,snp,freebayes,0.9981981981981982,16
A_5076_C,223,0,snp,freebayes,1.0,144
G_5093_A,253,0,snp,freebayes,1.0,128
C_5117_T,492,0,snp,freebayes,1.0,164
C_5125_A,485,1,snp,freebayes,0.9979423868312757,175
T_5138_C,576,0,snp,freebayes,1.0,195
T_5174_C,743,0,snp,freebayes,1.0,164
T_5210_C,950,1,snp,freebayes,0.9989484752891693,167
C_5262_A,687,0,snp,freebayes,1.0,7
A_5280_C,618,0,snp,freebayes,1.0,191
A_5297_G,592,1,snp,freebayes,0.9983136593591906,13
T_5302_C,586,4,snp,freebayes,0.9932203389830508,190
C_5348_T,233,0,snp,freebayes,1.0,117
A_5353_G,209,0,snp,freebayes,1.0,113
A_5661_T,1170,2,snp,freebayes,0.9982935153583617,214
G_5668_A,1176,2,snp,freebayes,0.99830220713073,160
A_5734_T,1131,0,snp,freebayes,1.0,217
C_5751_T,1119,0,snp,freebayes,1.0,214
A_5844_T,960,0,snp,freebayes,1.0,206
C_5850_T,950,0,snp,freebayes,1.0,33
G_5865_A,967,1,snp,freebayes,0.9989669421487604,214
G_5894_A,1072,0,snp,freebayes,1.0,213
A_5945_G,528,1,snp,freebayes,0.998109640831758,187
G_5970_A,199,0,snp,freebayes,1.0,132
T_6003_C,185,0,snp,freebayes,1.0,116
C_6021_T,140,0,snp,freebayes,1.0,93
C_6948_T,105,0,snp,freebayes,1.0,37
T_7593_C,991,0,snp,freebayes,1.0,13
T_7602_C,993,0,snp,freebayes,1.0,213
G_7632_A,1012,0,snp,freebayes,1.0,213
C_7737_A,101,0,snp,freebayes,1.0,136
A_7746_G,114,0,snp,freebayes,1.0,125
T_7833_A,333,0,snp,freebayes,1.0,191
C_7884_T,566,1,snp,freebayes,0.9982363315696648,197
T_7899_C,779,2,snp,freebayes,0.9974391805377721,209
CAAAAAAC_7908_CAAAAAAAC,50,690,ins,freebayes,0.06756756756756757,113
G_7917_A,726,0,snp,freebayes,1.0,221
T_7938_C,747,0,snp,freebayes,1.0,207
T_7970_C,742,1,snp,freebayes,0.9986541049798116,27
A_7995_G,550,1,snp,freebayes,0.9981851179673321,185
TAAAAA_8057_TCAAAA,253,0,snp,freebayes,1.0,108
C_8063_A,258,1,snp,freebayes,0.9961389961389961,153
G_8202_A,497,0,snp,freebayes,1.0,125
T_8212_C,493,0,snp,freebayes,1.0,126
CAAAAGAAC_8225_CAAAAAAAC,434,1,snp,freebayes,0.9977011494252873,78
T_8243_A,480,0,snp,freebayes,1.0,119
A_8265_G,454,0,snp,freebayes,1.0,30
A_8484_G,202,0,snp,freebayes,1.0,38
G_8503_T,202,0,snp,freebayes,1.0,62
C_8512_T,198,0,snp,freebayes,1.0,40
T_8554_C,199,0,snp,freebayes,1.0,62
T_8824_C,143,0,snp,freebayes,1.0,34
T_8866_C,292,1,snp,freebayes,0.9965870307167235,91
G_8898_A,198,0,snp,freebayes,1.0,8
T_8920_C,194,0,snp,freebayes,1.0,75
A_8926_T,195,0,snp,freebayes,1.0,72
T_8959_C,197,0,snp,freebayes,1.0,71
C_9262_T,106,0,snp,freebayes,1.0,38
C_9376_T,130,0,snp,freebayes,1.0,39
C_9404_T,120,0,snp,freebayes,1.0,37
C_9412_T,122,0,snp,freebayes,1.0,38
C_12109_A,272,0,snp,freebayes,1.0,12
T_12133_C,273,0,snp,freebayes,1.0,34
C_12157_A,273,0,snp,freebayes,1.0,31
T_12211_C,292,1,snp,freebayes,0.9965870307167235,38
C_12391_T,115,0,snp,freebayes,1.0,26
A_12397_G,117,0,snp,freebayes,1.0,26
T_12414_C,119,0,snp,freebayes,1.0,22
A_12436_G,134,0,snp,freebayes,1.0,11
T_12451_C,132,0,snp,freebayes,1.0,11
C_12484_T,129,0,snp,freebayes,1.0,24
C_12878_A,128,0,snp,freebayes,1.0,43
G_12973_T,167,0,snp,freebayes,1.0,85
A_13210_G,340,0,snp,freebayes,1.0,144
A_13233_G,333,0,snp,freebayes,1.0,13
G_13245_A,306,0,snp,freebayes,1.0,14
A_13263_G,297,2,snp,freebayes,0.9933110367892977,12
A_13431_G,113,0,snp,freebayes,1.0,62
A_13456_G,141,0,snp,freebayes,1.0,72
A_13468_G,141,0,snp,freebayes,1.0,66
C_13486_G,137,0,snp,freebayes,1.0,68
T_13555_C,109,0,snp,freebayes,1.0,43
A_13566_G,112,0,snp,freebayes,1.0,46
