mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
T_7602_C,1312,2,snp,freebayes,0.9984779299847792,213
G_7632_A,1342,0,snp,freebayes,1.0,213
C_7737_A,116,0,snp,freebayes,1.0,136
A_7746_G,124,0,snp,freebayes,1.0,125
T_7833_A,370,0,snp,freebayes,1.0,191
C_7884_T,646,0,snp,freebayes,1.0,197
T_7899_C,920,0,snp,freebayes,1.0,209
CAAAAAAC_7908_CAAAAAAAC,63,800,ins,freebayes,0.07300115874855156,113
G_7917_A,843,0,snp,freebayes,1.0,221
T_7938_C,808,0,snp,freebayes,1.0,207
T_7970_C,810,0,snp,freebayes,1.0,27
A_7995_G,551,0,snp,freebayes,1.0,185
TAAAAA_8057_TCAAAA,216,0,snp,freebayes,1.0,108
C_8063_A,217,5,snp,freebayes,0.9774774774774775,153
G_8202_A,585,0,snp,freebayes,1.0,125
T_8212_C,575,0,snp,freebayes,1.0,126
G_8230_A,561,0,snp,freebayes,1.0,42
T_8243_A,561,0,snp,freebayes,1.0,119
A_8265_G,542,0,snp,freebayes,1.0,30
T_8866_C,200,0,snp,freebayes,1.0,91
G_8898_A,173,0,snp,freebayes,1.0,8
T_8920_C,177,0,snp,freebayes,1.0,75
A_8926_T,178,1,snp,freebayes,0.994413407821229,72
T_8959_C,177,1,snp,freebayes,0.9943820224719101,71
C_12109_A,219,0,snp,freebayes,1.0,12
T_12133_C,223,0,snp,freebayes,1.0,34
C_12157_A,214,0,snp,freebayes,1.0,31
T_12211_C,221,0,snp,freebayes,1.0,38
G_12973_T,129,0,snp,freebayes,1.0,85
A_13210_G,285,0,snp,freebayes,1.0,144
A_13233_G,292,2,snp,freebayes,0.9931972789115646,13
G_13245_A,275,0,snp,freebayes,1.0,14
A_13263_G,272,0,snp,freebayes,1.0,12
A_13456_G,107,0,snp,freebayes,1.0,72
A_13468_G,108,0,snp,freebayes,1.0,66
C_13486_G,111,0,snp,freebayes,1.0,68
