mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_3250_T,1358,0,snp,freebayes,1.0,220
A_3262_G,1368,2,snp,freebayes,0.9985401459854014,233
T_3299_C,1363,1,snp,freebayes,0.999266862170088,234
A_3306_G,1354,0,snp,freebayes,1.0,8
C_3316_T,1352,0,snp,freebayes,1.0,234
G_3361_A,1289,0,snp,freebayes,1.0,78
T_3371_C,256,0,snp,freebayes,1.0,197
T_3376_C,155,0,snp,freebayes,1.0,185
T_3391_C,141,0,snp,freebayes,1.0,176
C_3400_T,153,0,snp,freebayes,1.0,158
T_3430_G,188,0,snp,freebayes,1.0,169
T_3436_C,190,0,snp,freebayes,1.0,172
C_3508_T,272,0,snp,freebayes,1.0,10
G_3538_A,274,2,snp,freebayes,0.9927536231884058,31
C_3568_T,268,0,snp,freebayes,1.0,184
T_3577_C,908,1,snp,freebayes,0.9988998899889989,221
CAAAAAATATG_3597_CAAAAAAATATG,63,871,ins,freebayes,0.06745182012847965,111
T_3619_C,889,0,snp,freebayes,1.0,96
CAAAAAAAGTC_3696_CAAAAAAAAGTC,68,819,ins,freebayes,0.07666290868094701,129
C_3730_T,263,1,snp,freebayes,0.9962121212121212,165
T_3736_C,230,0,snp,freebayes,1.0,144
C_3799_T,188,0,snp,freebayes,1.0,166
T_3898_C,433,0,snp,freebayes,1.0,192
T_4012_C,244,0,snp,freebayes,1.0,143
G_4022_A,234,0,snp,freebayes,1.0,123
T_4028_A,233,0,snp,freebayes,1.0,123
C_4048_A,236,0,snp,freebayes,1.0,121
C_4056_T,235,0,snp,freebayes,1.0,60
C_4067_A,232,0,snp,freebayes,1.0,119
C_4112_T,230,0,snp,freebayes,1.0,120
T_4117_A,225,0,snp,freebayes,1.0,104
T_4229_C,664,0,snp,freebayes,1.0,188
A_4294_C,642,1,snp,freebayes,0.9984447900466563,80
T_4386_G,129,0,snp,freebayes,1.0,15
G_4396_A,197,0,snp,freebayes,1.0,157
T_4408_C,213,0,snp,freebayes,1.0,147
C_4417_T,472,0,snp,freebayes,1.0,191
T_4511_C,597,0,snp,freebayes,1.0,8
A_4520_C,572,0,snp,freebayes,1.0,17
C_4529_T,555,1,snp,freebayes,0.9982014388489209,168
T_4534_C,552,0,snp,freebayes,1.0,181
C_4555_T,448,0,snp,freebayes,1.0,3
A_4669_C,1606,3,snp,freebayes,0.9981354878806712,233
A_4686_G,1668,1,snp,freebayes,0.9994008388256441,231
T_4814_C,512,0,snp,freebayes,1.0,216
G_4951_A,1522,1,snp,freebayes,0.9993434011818779,4
A_4989_T,1465,2,snp,freebayes,0.9986366734832992,225
T_5006_C,1431,1,snp,freebayes,0.9993016759776536,104
C_5056_T,604,1,snp,freebayes,0.9983471074380166,142
A_5076_C,191,0,snp,freebayes,1.0,144
G_5093_A,218,0,snp,freebayes,1.0,128
C_5117_T,410,1,snp,freebayes,0.9975669099756691,164
C_5125_A,396,0,snp,freebayes,1.0,175
T_5138_C,533,0,snp,freebayes,1.0,195
C_5165_T,632,2,snp,freebayes,0.9968454258675079,178
T_5174_C,782,0,snp,freebayes,1.0,164
T_5210_C,1027,1,snp,freebayes,0.9990272373540856,167
CAAAAAACC_5231_CAAAAAAACC,58,899,ins,freebayes,0.06060606060606061,18
A_5280_C,794,0,snp,freebayes,1.0,191
A_5296_T,779,1,snp,freebayes,0.9987179487179487,3
T_5302_C,770,0,snp,freebayes,1.0,190
C_5348_T,356,0,snp,freebayes,1.0,117
A_5353_G,313,0,snp,freebayes,1.0,113
C_5375_T,295,0,snp,freebayes,1.0,68
C_5416_A,174,1,snp,freebayes,0.9942857142857143,74
A_5661_T,986,1,snp,freebayes,0.9989868287740629,214
G_5668_A,988,0,snp,freebayes,1.0,160
C_5685_T,978,0,snp,freebayes,1.0,82
T_5697_C,973,0,snp,freebayes,1.0,133
A_5734_T,948,1,snp,freebayes,0.9989462592202318,217
C_5751_T,945,0,snp,freebayes,1.0,214
A_5844_T,792,0,snp,freebayes,1.0,206
G_5865_A,810,0,snp,freebayes,1.0,214
G_5894_A,907,0,snp,freebayes,1.0,213
A_5945_G,573,0,snp,freebayes,1.0,187
G_5970_A,197,0,snp,freebayes,1.0,132
T_6003_C,158,0,snp,freebayes,1.0,116
C_6021_T,120,0,snp,freebayes,1.0,93
T_6186_C,143,0,snp,freebayes,1.0,74
G_6252_T,143,0,snp,freebayes,1.0,69
T_6267_C,131,0,snp,freebayes,1.0,63
T_7602_C,848,0,snp,freebayes,1.0,213
G_7632_A,858,0,snp,freebayes,1.0,213
T_7833_A,393,0,snp,freebayes,1.0,191
C_7884_T,452,0,snp,freebayes,1.0,197
T_7899_C,696,1,snp,freebayes,0.9985652797704447,209
CAAAAAAC_7908_CAAAAAAAC,51,556,ins,freebayes,0.08401976935749589,113
G_7917_A,582,1,snp,freebayes,0.9982847341337907,221
T_7938_C,533,0,snp,freebayes,1.0,207
TAAAAA_8057_TCAAAA,215,0,snp,freebayes,1.0,108
C_8063_A,216,2,snp,freebayes,0.9908256880733946,153
G_8202_A,116,0,snp,freebayes,1.0,125
T_8212_C,115,0,snp,freebayes,1.0,126
CAAAAGAAC_8225_CAAAAAAAC,99,0,snp,freebayes,1.0,78
T_8243_A,108,0,snp,freebayes,1.0,119
G_8503_T,142,1,snp,freebayes,0.993006993006993,62
T_8554_C,153,0,snp,freebayes,1.0,62
G_8680_A,103,0,snp,freebayes,1.0,24
T_8725_C,102,0,snp,freebayes,1.0,21
T_8766_C,123,0,snp,freebayes,1.0,24
T_8775_C,126,0,snp,freebayes,1.0,36
C_8782_T,127,0,snp,freebayes,1.0,40
T_8920_C,101,0,snp,freebayes,1.0,75
A_8926_T,101,0,snp,freebayes,1.0,72
T_8959_C,105,0,snp,freebayes,1.0,71
T_8988_A,110,0,snp,freebayes,1.0,57
G_12973_T,125,0,snp,freebayes,1.0,85
C_13117_T,112,0,snp,freebayes,1.0,3
A_13210_G,240,1,snp,freebayes,0.995850622406639,144
A_13396_T,126,0,snp,freebayes,1.0,65
G_13411_A,143,0,snp,freebayes,1.0,3
A_13424_G,146,0,snp,freebayes,1.0,19
A_13431_G,145,0,snp,freebayes,1.0,62
A_13450_C,160,0,snp,freebayes,1.0,27
A_13468_G,152,0,snp,freebayes,1.0,66
C_13486_G,118,0,snp,freebayes,1.0,68
