mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
A_2593_G,525,0,snp,freebayes,1.0,187
C_2638_T,813,8,snp,freebayes,0.9902557856272838,203
A_2767_G,147,0,snp,freebayes,1.0,160
T_2824_C,143,0,snp,freebayes,1.0,159
C_2875_A,145,0,snp,freebayes,1.0,169
A_3009_T,113,0,snp,freebayes,1.0,2
T_3014_C,109,0,snp,freebayes,1.0,167
T_3064_A,228,0,snp,freebayes,1.0,165
T_3085_A,223,0,snp,freebayes,1.0,145
C_3097_A,219,0,snp,freebayes,1.0,139
C_3110_T,169,0,snp,freebayes,1.0,101
G_3115_A,159,0,snp,freebayes,1.0,106
A_3262_G,2266,0,snp,freebayes,1.0,233
T_3299_C,2248,0,snp,freebayes,1.0,234
C_3316_T,2209,0,snp,freebayes,1.0,234
G_3361_A,2161,0,snp,freebayes,1.0,78
T_3371_C,393,0,snp,freebayes,1.0,197
T_3376_C,252,1,snp,freebayes,0.9960474308300395,185
T_3391_C,155,0,snp,freebayes,1.0,176
C_3400_T,153,0,snp,freebayes,1.0,158
T_3430_G,179,0,snp,freebayes,1.0,169
T_3436_C,175,0,snp,freebayes,1.0,172
T_3577_C,1741,1,snp,freebayes,0.9994259471871412,221
T_3619_C,1814,0,snp,freebayes,1.0,96
C_3730_T,162,0,snp,freebayes,1.0,165
C_3799_T,109,0,snp,freebayes,1.0,166
T_3898_C,401,0,snp,freebayes,1.0,192
T_4229_C,392,0,snp,freebayes,1.0,188
A_4294_C,389,3,snp,freebayes,0.9923469387755102,80
G_4396_A,199,0,snp,freebayes,1.0,157
T_4408_C,202,0,snp,freebayes,1.0,147
C_4417_T,295,0,snp,freebayes,1.0,191
T_4436_C,371,0,snp,freebayes,1.0,4
A_4520_T,317,0,snp,freebayes,1.0,160
C_4529_T,309,1,snp,freebayes,0.9967741935483871,168
T_4534_C,306,0,snp,freebayes,1.0,181
A_4539_G,219,0,snp,freebayes,1.0,6
A_4669_C,1231,0,snp,freebayes,1.0,233
A_4686_G,1262,3,snp,freebayes,0.9976284584980237,231
T_4814_C,497,0,snp,freebayes,1.0,216
C_4929_T,652,0,snp,freebayes,1.0,15
C_4947_T,643,1,snp,freebayes,0.9984472049689441,8
A_4989_T,656,0,snp,freebayes,1.0,225
T_5006_C,641,0,snp,freebayes,1.0,104
C_5056_T,135,0,snp,freebayes,1.0,142
G_5093_A,102,0,snp,freebayes,1.0,128
C_5117_T,168,0,snp,freebayes,1.0,164
T_5138_C,205,0,snp,freebayes,1.0,195
T_5174_C,313,0,snp,freebayes,1.0,164
T_5210_C,401,1,snp,freebayes,0.9975124378109452,167
A_5280_C,297,0,snp,freebayes,1.0,191
T_5302_C,267,0,snp,freebayes,1.0,190
C_5348_T,126,0,snp,freebayes,1.0,117
A_5353_G,115,0,snp,freebayes,1.0,113
C_5375_T,112,0,snp,freebayes,1.0,68
A_5661_T,1238,1,snp,freebayes,0.9991928974979822,214
G_5668_A,1239,0,snp,freebayes,1.0,160
C_5685_T,1233,1,snp,freebayes,0.9991896272285251,82
T_5697_C,1247,0,snp,freebayes,1.0,133
A_5734_T,1238,1,snp,freebayes,0.9991928974979822,217
C_5751_T,1229,0,snp,freebayes,1.0,214
A_5844_T,1010,0,snp,freebayes,1.0,206
G_5865_A,1012,0,snp,freebayes,1.0,214
G_5894_A,1147,0,snp,freebayes,1.0,213
A_5945_G,448,0,snp,freebayes,1.0,187
C_5952_T,207,0,snp,freebayes,1.0,7
G_5970_A,180,0,snp,freebayes,1.0,132
C_6021_T,131,0,snp,freebayes,1.0,93
T_7602_C,1818,0,snp,freebayes,1.0,213
G_7632_A,1863,1,snp,freebayes,0.9994635193133047,213
C_7737_A,128,1,snp,freebayes,0.9922480620155039,136
A_7746_G,132,0,snp,freebayes,1.0,125
G_7804_A,792,0,snp,freebayes,1.0,3
T_7833_A,864,0,snp,freebayes,1.0,191
C_7884_T,1296,0,snp,freebayes,1.0,197
T_7899_C,1736,1,snp,freebayes,0.9994242947610823,209
G_7917_A,1461,3,snp,freebayes,0.9979508196721312,221
T_7938_C,1272,0,snp,freebayes,1.0,207
A_7995_G,793,0,snp,freebayes,1.0,185
TAAAAA_8057_TCAAAA,278,0,snp,freebayes,1.0,108
C_8063_A,281,5,snp,freebayes,0.9825174825174825,153
G_8202_A,141,0,snp,freebayes,1.0,125
T_8212_C,138,0,snp,freebayes,1.0,126
G_8230_A,140,0,snp,freebayes,1.0,42
T_8243_A,141,0,snp,freebayes,1.0,119
A_8252_C,137,0,snp,freebayes,1.0,4
G_8503_T,133,0,snp,freebayes,1.0,62
T_8554_C,133,0,snp,freebayes,1.0,62
G_8680_A,104,0,snp,freebayes,1.0,24
T_8725_C,104,0,snp,freebayes,1.0,21
T_8766_C,132,0,snp,freebayes,1.0,24
T_8775_C,127,3,snp,freebayes,0.9769230769230769,36
C_8782_T,131,0,snp,freebayes,1.0,40
A_13210_G,172,0,snp,freebayes,1.0,144
A_13450_C,101,0,snp,freebayes,1.0,27
A_13456_G,105,0,snp,freebayes,1.0,72
A_13468_G,105,0,snp,freebayes,1.0,66
C_13486_G,106,0,snp,freebayes,1.0,68
