mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_3568_T,173,2,snp,freebayes,0.9885714285714285,184
T_3577_C,398,0,snp,freebayes,1.0,221
CAAAAAATATG_3597_CAAAAAAATATG,28,378,ins,freebayes,0.06896551724137931,111
A_3649_C,429,0,snp,freebayes,1.0,9
C_3730_T,174,0,snp,freebayes,1.0,165
T_3736_C,172,0,snp,freebayes,1.0,144
C_3799_T,185,0,snp,freebayes,1.0,166
T_3898_C,221,0,snp,freebayes,1.0,192
T_3916_C,223,0,snp,freebayes,1.0,53
A_3922_G,224,0,snp,freebayes,1.0,3
T_4012_C,116,1,snp,freebayes,0.9914529914529915,143
T_4229_C,162,0,snp,freebayes,1.0,188
C_4239_T,172,0,snp,freebayes,1.0,2
A_4294_T,185,0,snp,freebayes,1.0,114
G_4396_A,113,0,snp,freebayes,1.0,157
C_4417_T,195,0,snp,freebayes,1.0,191
C_4494_T,214,0,snp,freebayes,1.0,5
G_4514_A,208,0,snp,freebayes,1.0,111
A_4520_T,203,0,snp,freebayes,1.0,160
C_4544_T,174,2,snp,freebayes,0.9886363636363636,7
T_4554_C,149,1,snp,freebayes,0.9933333333333333,5
A_4669_C,307,0,snp,freebayes,1.0,233
A_4686_G,320,0,snp,freebayes,1.0,231
A_4702_G,322,0,snp,freebayes,1.0,136
A_4727_G,368,0,snp,freebayes,1.0,59
C_4828_T,404,1,snp,freebayes,0.9975308641975309,4
A_4989_T,571,1,snp,freebayes,0.9982517482517482,225
C_5011_T,519,0,snp,freebayes,1.0,5
C_5056_T,274,0,snp,freebayes,1.0,142
A_5076_C,161,0,snp,freebayes,1.0,144
G_5093_A,154,0,snp,freebayes,1.0,128
C_5117_T,200,0,snp,freebayes,1.0,164
C_5125_A,190,1,snp,freebayes,0.9947643979057592,175
T_5138_C,209,0,snp,freebayes,1.0,195
C_5165_T,236,0,snp,freebayes,1.0,178
T_5174_C,278,0,snp,freebayes,1.0,164
C_5258_T,247,2,snp,freebayes,0.9919678714859438,15
C_5275_A,253,0,snp,freebayes,1.0,10
T_5302_C,239,0,snp,freebayes,1.0,190
C_5348_T,126,0,snp,freebayes,1.0,117
A_5353_G,119,0,snp,freebayes,1.0,113
A_5661_T,260,1,snp,freebayes,0.9961685823754789,214
G_5668_A,261,0,snp,freebayes,1.0,160
T_5697_C,274,0,snp,freebayes,1.0,133
C_5715_T,279,0,snp,freebayes,1.0,5
A_5734_T,276,0,snp,freebayes,1.0,217
C_5751_T,272,0,snp,freebayes,1.0,214
C_5760_T,276,0,snp,freebayes,1.0,12
A_5844_T,195,0,snp,freebayes,1.0,206
G_5865_A,205,0,snp,freebayes,1.0,214
G_5894_A,269,0,snp,freebayes,1.0,213
A_5945_G,182,0,snp,freebayes,1.0,187
G_5970_A,138,0,snp,freebayes,1.0,132
A_5995_G,128,0,snp,freebayes,1.0,4
T_6003_C,128,0,snp,freebayes,1.0,116
C_6021_T,107,0,snp,freebayes,1.0,93
A_6204_G,105,0,snp,freebayes,1.0,36
C_6948_T,105,0,snp,freebayes,1.0,37
T_7602_C,191,0,snp,freebayes,1.0,213
G_7632_A,212,0,snp,freebayes,1.0,213
T_7771_C,121,0,snp,freebayes,1.0,3
C_7884_T,371,0,snp,freebayes,1.0,197
T_7899_C,404,0,snp,freebayes,1.0,209
CAAAAAACT_7908_CAAAAAAACT,32,333,ins,freebayes,0.08767123287671233,45
G_7917_A,377,1,snp,freebayes,0.9973544973544973,221
T_7938_C,410,0,snp,freebayes,1.0,207
A_7995_G,241,0,snp,freebayes,1.0,185
TAAAAA_8057_TCAAAA,148,1,snp,freebayes,0.9932885906040269,108
C_8063_A,155,1,snp,freebayes,0.9935897435897436,153
G_8202_A,124,0,snp,freebayes,1.0,125
T_8212_C,114,0,snp,freebayes,1.0,126
CAAAAGAAC_8225_CAAAAAAAC,101,0,snp,freebayes,1.0,78
T_8243_A,117,0,snp,freebayes,1.0,119
C_12878_A,114,0,snp,freebayes,1.0,43
G_12904_A,102,0,snp,freebayes,1.0,6
G_12973_T,112,0,snp,freebayes,1.0,85
A_13210_G,268,0,snp,freebayes,1.0,144
