mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
A_5945_G,508,0,snp,freebayes,1.0,187
G_5970_A,216,0,snp,freebayes,1.0,132
T_6003_C,192,0,snp,freebayes,1.0,116
C_6021_T,148,0,snp,freebayes,1.0,93
T_6090_C,105,0,snp,freebayes,1.0,46
T_6096_C,104,0,snp,freebayes,1.0,50
C_6501_A,107,0,snp,freebayes,1.0,14
T_7593_C,658,0,snp,freebayes,1.0,13
T_7602_C,668,0,snp,freebayes,1.0,213
G_7632_A,746,0,snp,freebayes,1.0,213
C_7737_A,212,1,snp,freebayes,0.9953051643192489,136
A_7746_G,196,0,snp,freebayes,1.0,125
T_7833_A,419,0,snp,freebayes,1.0,191
C_7884_T,598,0,snp,freebayes,1.0,197
T_7899_C,840,0,snp,freebayes,1.0,209
CAAAAAACT_7908_CAAAAAAACT,43,748,ins,freebayes,0.05436156763590392,45
G_7917_A,801,1,snp,freebayes,0.9987531172069826,221
T_7938_C,827,1,snp,freebayes,0.998792270531401,207
T_7970_C,745,0,snp,freebayes,1.0,27
A_7995_G,551,0,snp,freebayes,1.0,185
A_8058_C,256,11,snp,freebayes,0.9588014981273408,45
C_8063_A,249,3,snp,freebayes,0.9880952380952381,153
G_8202_A,449,0,snp,freebayes,1.0,125
T_8212_C,447,0,snp,freebayes,1.0,126
G_8230_A,437,0,snp,freebayes,1.0,42
T_8243_A,436,0,snp,freebayes,1.0,119
A_8265_G,421,0,snp,freebayes,1.0,30
T_8866_C,249,1,snp,freebayes,0.996,91
G_8898_A,195,0,snp,freebayes,1.0,8
T_8920_C,197,0,snp,freebayes,1.0,75
A_8926_T,199,0,snp,freebayes,1.0,72
T_8959_C,193,0,snp,freebayes,1.0,71
C_9262_T,105,0,snp,freebayes,1.0,38
C_9376_T,110,0,snp,freebayes,1.0,39
C_9404_T,109,0,snp,freebayes,1.0,37
C_9412_T,114,0,snp,freebayes,1.0,38
C_11695_A,102,0,snp,freebayes,1.0,2
C_12109_A,361,0,snp,freebayes,1.0,12
T_12133_C,365,0,snp,freebayes,1.0,34
C_12157_A,365,0,snp,freebayes,1.0,31
T_12211_C,395,0,snp,freebayes,1.0,38
C_12391_T,129,0,snp,freebayes,1.0,26
A_12397_G,130,0,snp,freebayes,1.0,26
T_12414_C,129,0,snp,freebayes,1.0,22
A_12436_G,134,0,snp,freebayes,1.0,11
T_12451_C,127,0,snp,freebayes,1.0,11
C_12484_T,123,0,snp,freebayes,1.0,24
C_12878_A,137,0,snp,freebayes,1.0,43
G_12973_T,178,0,snp,freebayes,1.0,85
C_13087_A,110,0,snp,freebayes,1.0,48
A_13210_G,435,0,snp,freebayes,1.0,144
A_13233_G,433,0,snp,freebayes,1.0,13
G_13245_A,375,0,snp,freebayes,1.0,14
A_13263_G,371,0,snp,freebayes,1.0,12
A_13396_T,139,0,snp,freebayes,1.0,65
A_13431_G,137,1,snp,freebayes,0.9927536231884058,62
A_13456_G,186,0,snp,freebayes,1.0,72
A_13468_G,189,0,snp,freebayes,1.0,66
C_13486_G,206,1,snp,freebayes,0.9951690821256038,68
T_13555_C,156,1,snp,freebayes,0.9936305732484076,43
A_13566_G,150,0,snp,freebayes,1.0,46
T_13591_C,139,0,snp,freebayes,1.0,33
