mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_5375_T,252,1,snp,freebayes,0.9960474308300395,68
T_5386_G,239,0,snp,freebayes,1.0,13
C_5416_A,191,1,snp,freebayes,0.9947916666666666,74
G_5446_A,116,0,snp,freebayes,1.0,3
A_5582_G,102,0,snp,freebayes,1.0,4
G_5588_A,110,0,snp,freebayes,1.0,3
C_5599_A,115,1,snp,freebayes,0.9913793103448276,27
A_5661_T,1049,1,snp,freebayes,0.9990476190476191,214
G_5668_A,1043,0,snp,freebayes,1.0,160
A_5734_T,1025,2,snp,freebayes,0.9980525803310614,217
C_5751_T,1012,0,snp,freebayes,1.0,214
A_5844_T,817,0,snp,freebayes,1.0,206
G_5865_A,814,0,snp,freebayes,1.0,214
G_5894_A,929,0,snp,freebayes,1.0,213
A_5945_G,448,0,snp,freebayes,1.0,187
G_5970_A,238,0,snp,freebayes,1.0,132
T_6003_C,219,0,snp,freebayes,1.0,116
C_6021_T,152,0,snp,freebayes,1.0,93
T_6090_C,103,0,snp,freebayes,1.0,46
T_6096_C,103,0,snp,freebayes,1.0,50
T_6186_C,132,0,snp,freebayes,1.0,74
A_6204_G,131,0,snp,freebayes,1.0,36
G_6252_T,129,0,snp,freebayes,1.0,69
T_6267_C,116,0,snp,freebayes,1.0,63
T_6891_C,101,0,snp,freebayes,1.0,29
A_6921_G,103,0,snp,freebayes,1.0,26
T_6936_C,107,0,snp,freebayes,1.0,31
C_6942_T,108,0,snp,freebayes,1.0,7
C_6948_T,125,0,snp,freebayes,1.0,37
T_7602_C,1057,0,snp,freebayes,1.0,213
G_7632_A,1105,0,snp,freebayes,1.0,213
C_7737_A,177,0,snp,freebayes,1.0,136
A_7746_G,176,0,snp,freebayes,1.0,125
T_7833_A,517,2,snp,freebayes,0.9961464354527938,191
C_7884_T,727,0,snp,freebayes,1.0,197
T_7899_C,965,2,snp,freebayes,0.9979317476732161,209
CAAAAAAC_7908_CAAAAAAAC,52,817,ins,freebayes,0.05983889528193326,113
G_7917_A,829,1,snp,freebayes,0.9987951807228915,221
T_7938_C,797,0,snp,freebayes,1.0,207
A_7995_G,586,0,snp,freebayes,1.0,185
TAAAAA_8057_TCAAAA,261,0,snp,freebayes,1.0,108
C_8063_A,258,5,snp,freebayes,0.9809885931558935,153
G_8202_A,147,0,snp,freebayes,1.0,125
T_8212_C,145,0,snp,freebayes,1.0,126
CAAAAGAAC_8225_CAAAAAAAC,123,0,snp,freebayes,1.0,78
T_8243_A,143,0,snp,freebayes,1.0,119
A_8484_G,112,2,snp,freebayes,0.9824561403508771,38
G_8503_T,118,0,snp,freebayes,1.0,62
C_8512_T,109,1,snp,freebayes,0.990909090909091,40
T_8554_C,124,0,snp,freebayes,1.0,62
T_8866_C,142,1,snp,freebayes,0.993006993006993,91
C_8893_T,150,0,snp,freebayes,1.0,42
T_8920_C,121,0,snp,freebayes,1.0,75
C_9241_T,102,0,snp,freebayes,1.0,3
C_9262_T,107,0,snp,freebayes,1.0,38
T_10312_A,101,0,snp,freebayes,1.0,6
A_11602_G,143,0,snp,freebayes,1.0,32
T_11617_C,144,0,snp,freebayes,1.0,33
A_11632_T,141,0,snp,freebayes,1.0,33
G_11662_A,126,0,snp,freebayes,1.0,35
A_11671_G,121,2,snp,freebayes,0.983739837398374,35
T_11713_C,108,0,snp,freebayes,1.0,27
C_11746_T,104,0,snp,freebayes,1.0,27
C_12391_T,111,0,snp,freebayes,1.0,26
A_12397_G,112,0,snp,freebayes,1.0,26
C_12484_T,106,0,snp,freebayes,1.0,24
C_12878_A,135,0,snp,freebayes,1.0,43
G_12901_A,143,0,snp,freebayes,1.0,3
G_12973_T,210,0,snp,freebayes,1.0,85
C_13087_A,141,0,snp,freebayes,1.0,48
A_13210_G,776,0,snp,freebayes,1.0,144
A_13396_T,238,0,snp,freebayes,1.0,65
A_13431_G,246,0,snp,freebayes,1.0,62
A_13456_G,296,0,snp,freebayes,1.0,72
A_13468_G,307,0,snp,freebayes,1.0,66
C_13486_G,282,0,snp,freebayes,1.0,68
T_13555_C,222,0,snp,freebayes,1.0,43
A_13566_G,225,0,snp,freebayes,1.0,46
T_13591_C,214,0,snp,freebayes,1.0,33
T_13634_A,180,0,snp,freebayes,1.0,21
C_13642_A,169,0,snp,freebayes,1.0,5
T_13701_C,180,0,snp,freebayes,1.0,19
C_13730_T,194,0,snp,freebayes,1.0,23
A_13735_T,202,0,snp,freebayes,1.0,12
A_13758_G,156,0,snp,freebayes,1.0,26
C_13987_T,186,0,snp,freebayes,1.0,39
T_13992_A,186,0,snp,freebayes,1.0,39
A_13999_G,187,0,snp,freebayes,1.0,40
T_14008_C,176,0,snp,freebayes,1.0,5
C_14074_T,139,0,snp,freebayes,1.0,23
