mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
T_2398_C,2195,0,snp,freebayes,1.0,212
T_2440_C,1934,0,snp,freebayes,1.0,224
C_2544_T,520,0,snp,freebayes,1.0,187
A_2593_G,665,0,snp,freebayes,1.0,187
C_2638_T,897,8,snp,freebayes,0.9911602209944751,203
A_2767_G,269,0,snp,freebayes,1.0,160
T_2824_C,300,0,snp,freebayes,1.0,159
C_2875_A,275,0,snp,freebayes,1.0,169
T_3014_C,342,0,snp,freebayes,1.0,167
T_3085_A,422,0,snp,freebayes,1.0,145
C_3097_A,416,0,snp,freebayes,1.0,139
G_3115_A,156,0,snp,freebayes,1.0,106
A_3241_G,2965,1,snp,freebayes,0.9996628455832771,5
C_3250_T,3004,0,snp,freebayes,1.0,220
A_3262_G,3019,0,snp,freebayes,1.0,233
T_3299_C,2972,0,snp,freebayes,1.0,234
A_3306_G,2958,0,snp,freebayes,1.0,8
C_3316_T,2942,0,snp,freebayes,1.0,234
G_3361_A,2776,1,snp,freebayes,0.9996398991717681,78
T_3371_C,368,0,snp,freebayes,1.0,197
T_3376_C,176,0,snp,freebayes,1.0,185
T_3391_C,141,0,snp,freebayes,1.0,176
C_3400_T,148,0,snp,freebayes,1.0,158
T_3430_G,183,0,snp,freebayes,1.0,169
T_3436_C,178,1,snp,freebayes,0.994413407821229,172
C_3508_T,445,0,snp,freebayes,1.0,10
G_3538_A,431,0,snp,freebayes,1.0,31
C_3568_T,436,1,snp,freebayes,0.9977116704805492,184
T_3577_C,1937,3,snp,freebayes,0.9984536082474227,221
T_3619_C,1821,0,snp,freebayes,1.0,96
C_3730_T,262,0,snp,freebayes,1.0,165
T_3736_C,194,0,snp,freebayes,1.0,144
C_3799_T,163,0,snp,freebayes,1.0,166
T_3898_C,948,0,snp,freebayes,1.0,192
G_3980_T,614,0,snp,freebayes,1.0,3
T_4229_C,569,0,snp,freebayes,1.0,188
G_4234_A,575,0,snp,freebayes,1.0,4
A_4294_C,556,0,snp,freebayes,1.0,80
T_4386_G,101,0,snp,freebayes,1.0,15
G_4396_A,156,0,snp,freebayes,1.0,157
T_4408_C,171,0,snp,freebayes,1.0,147
C_4417_T,380,0,snp,freebayes,1.0,191
T_4511_C,506,1,snp,freebayes,0.9980276134122288,8
A_4520_C,488,0,snp,freebayes,1.0,17
C_4529_T,487,0,snp,freebayes,1.0,168
T_4534_C,484,0,snp,freebayes,1.0,181
A_4669_C,1845,1,snp,freebayes,0.9994582881906826,233
A_4686_G,1851,1,snp,freebayes,0.9994600431965442,231
T_4814_C,639,0,snp,freebayes,1.0,216
A_4989_T,1162,0,snp,freebayes,1.0,225
T_5006_C,1111,0,snp,freebayes,1.0,104
C_5011_T,1111,1,snp,freebayes,0.9991007194244604,5
C_5056_T,351,0,snp,freebayes,1.0,142
A_5076_C,172,1,snp,freebayes,0.9942196531791907,144
G_5093_A,166,0,snp,freebayes,1.0,128
C_5117_T,261,0,snp,freebayes,1.0,164
C_5125_A,207,1,snp,freebayes,0.9951923076923077,175
T_5138_C,294,0,snp,freebayes,1.0,195
C_5165_T,407,0,snp,freebayes,1.0,178
T_5174_C,505,0,snp,freebayes,1.0,164
T_5210_C,671,0,snp,freebayes,1.0,167
A_5280_C,556,0,snp,freebayes,1.0,191
T_5302_C,498,1,snp,freebayes,0.9979959919839679,190
C_5348_T,223,0,snp,freebayes,1.0,117
A_5353_G,211,0,snp,freebayes,1.0,113
C_5375_T,188,2,snp,freebayes,0.9894736842105263,68
C_5416_A,133,0,snp,freebayes,1.0,74
A_5661_T,2737,1,snp,freebayes,0.9996347699050402,214
G_5668_A,2731,3,snp,freebayes,0.9989027066569129,160
C_5685_T,2723,0,snp,freebayes,1.0,82
T_5697_C,2702,3,snp,freebayes,0.9988909426987062,133
A_5734_T,2652,1,snp,freebayes,0.9996230682246513,217
C_5751_T,2626,0,snp,freebayes,1.0,214
A_5844_T,2186,0,snp,freebayes,1.0,206
G_5865_A,2221,0,snp,freebayes,1.0,214
G_5894_A,2457,1,snp,freebayes,0.999593165174939,213
A_5945_G,1535,1,snp,freebayes,0.9993489583333334,187
G_5970_A,318,0,snp,freebayes,1.0,132
T_6003_C,277,0,snp,freebayes,1.0,116
C_6021_T,162,0,snp,freebayes,1.0,93
A_6177_T,109,0,snp,freebayes,1.0,46
T_6186_C,168,0,snp,freebayes,1.0,74
G_6252_T,178,0,snp,freebayes,1.0,69
T_6267_C,167,0,snp,freebayes,1.0,63
CT_7565_CG,21,14,snp,freebayes,0.6,4
T_7602_C,2025,0,snp,freebayes,1.0,213
G_7632_A,2036,1,snp,freebayes,0.9995090819833088,213
C_7737_A,133,0,snp,freebayes,1.0,136
A_7746_G,133,0,snp,freebayes,1.0,125
T_7833_A,874,1,snp,freebayes,0.9988571428571429,191
C_7884_T,958,1,snp,freebayes,0.9989572471324296,197
T_7899_C,1572,1,snp,freebayes,0.9993642720915448,209
G_7917_A,1244,3,snp,freebayes,0.9975942261427426,221
T_7938_C,1125,0,snp,freebayes,1.0,207
TAAAAA_8057_TCAAAA,350,1,snp,freebayes,0.9971509971509972,108
C_8063_A,350,1,snp,freebayes,0.9971509971509972,153
C_8133_T,167,0,snp,freebayes,1.0,3
G_8202_A,159,0,snp,freebayes,1.0,125
T_8212_C,155,0,snp,freebayes,1.0,126
G_8230_A,154,0,snp,freebayes,1.0,42
T_8243_A,154,0,snp,freebayes,1.0,119
G_8503_T,101,0,snp,freebayes,1.0,62
A_13210_G,215,0,snp,freebayes,1.0,144
A_13450_C,116,0,snp,freebayes,1.0,27
A_13456_G,112,0,snp,freebayes,1.0,72
A_13468_G,101,0,snp,freebayes,1.0,66
C_13486_G,102,0,snp,freebayes,1.0,68
