mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
C_4529_T,300,0,snp,freebayes,1.0,168
T_4534_C,296,0,snp,freebayes,1.0,181
A_4669_C,2019,1,snp,freebayes,0.9995049504950495,233
A_4686_G,2174,1,snp,freebayes,0.9995402298850574,231
A_4702_G,2197,2,snp,freebayes,0.9990904956798545,136
T_4814_C,2888,2,snp,freebayes,0.9993079584775086,216
G_4827_A,2898,0,snp,freebayes,1.0,2
A_4989_T,1791,3,snp,freebayes,0.9983277591973244,225
C_5056_T,578,0,snp,freebayes,1.0,142
A_5076_C,545,0,snp,freebayes,1.0,144
G_5093_A,531,2,snp,freebayes,0.9962476547842402,128
G_5110_A,520,2,snp,freebayes,0.9961685823754789,7
C_5117_T,551,4,snp,freebayes,0.9927927927927928,164
C_5125_A,580,1,snp,freebayes,0.9982788296041308,175
T_5138_C,603,0,snp,freebayes,1.0,195
C_5165_T,639,0,snp,freebayes,1.0,178
T_5174_C,677,0,snp,freebayes,1.0,164
T_5210_C,753,0,snp,freebayes,1.0,167
CAAAAAAACCAA_5266_CAAAAAAAACCAA,53,717,ins,freebayes,0.06883116883116883,29
A_5280_C,783,0,snp,freebayes,1.0,191
CAAAAAAG_5291_CAAAAAAAG,68,659,ins,freebayes,0.09353507565337002,7
T_5302_C,743,0,snp,freebayes,1.0,190
A_5353_G,436,4,snp,freebayes,0.990909090909091,113
T_5393_C,321,0,snp,freebayes,1.0,2
C_5416_A,228,0,snp,freebayes,1.0,74
T_5463_A,114,0,snp,freebayes,1.0,9
A_5661_T,765,0,snp,freebayes,1.0,214
G_5668_A,774,0,snp,freebayes,1.0,160
T_5697_C,1264,0,snp,freebayes,1.0,133
A_5734_T,1271,0,snp,freebayes,1.0,217
C_5751_T,1275,0,snp,freebayes,1.0,214
A_5844_T,1253,0,snp,freebayes,1.0,206
G_5865_A,1240,4,snp,freebayes,0.9967845659163987,214
G_5894_A,762,0,snp,freebayes,1.0,213
A_5945_G,491,0,snp,freebayes,1.0,187
G_5970_A,102,0,snp,freebayes,1.0,132
T_7602_C,597,1,snp,freebayes,0.9983277591973244,213
G_7632_A,605,0,snp,freebayes,1.0,213
C_7737_A,925,0,snp,freebayes,1.0,136
A_7746_G,926,2,snp,freebayes,0.9978448275862069,125
T_7833_A,657,0,snp,freebayes,1.0,191
C_7884_T,725,0,snp,freebayes,1.0,197
T_7899_C,762,0,snp,freebayes,1.0,209
CAAAAAAC_7908_CAAAAAAAC,126,592,ins,freebayes,0.17548746518105848,113
G_7917_A,707,0,snp,freebayes,1.0,221
T_7938_C,656,0,snp,freebayes,1.0,207
A_7995_G,581,0,snp,freebayes,1.0,185
C_8063_A,282,1,snp,freebayes,0.9964664310954063,153
A_13210_G,104,0,snp,freebayes,1.0,144
