mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
T_3619_C,532,0,snp,freebayes,1.0,96
C_3730_T,183,0,snp,freebayes,1.0,165
T_3736_C,187,0,snp,freebayes,1.0,144
C_3799_T,224,0,snp,freebayes,1.0,166
T_3898_C,284,0,snp,freebayes,1.0,192
T_4012_C,116,0,snp,freebayes,1.0,143
G_4022_A,111,0,snp,freebayes,1.0,123
T_4028_A,111,0,snp,freebayes,1.0,123
C_4041_T,112,0,snp,freebayes,1.0,8
C_4048_A,111,0,snp,freebayes,1.0,121
C_4056_T,111,0,snp,freebayes,1.0,60
T_4229_C,109,0,snp,freebayes,1.0,188
A_4294_C,105,0,snp,freebayes,1.0,80
C_4417_T,126,0,snp,freebayes,1.0,191
G_4451_A,151,0,snp,freebayes,1.0,6
C_4469_T,137,0,snp,freebayes,1.0,8
C_4476_T,136,0,snp,freebayes,1.0,8
A_4520_T,119,0,snp,freebayes,1.0,160
C_4529_T,120,0,snp,freebayes,1.0,168
T_4534_C,121,0,snp,freebayes,1.0,181
A_4669_C,261,0,snp,freebayes,1.0,233
A_4686_G,279,0,snp,freebayes,1.0,231
G_4742_A,349,1,snp,freebayes,0.9971428571428571,9
T_4814_C,364,0,snp,freebayes,1.0,216
G_4937_A,416,0,snp,freebayes,1.0,9
T_4973_C,428,0,snp,freebayes,1.0,38
A_4989_T,490,0,snp,freebayes,1.0,225
T_5006_C,469,0,snp,freebayes,1.0,104
C_5056_T,285,0,snp,freebayes,1.0,142
A_5076_C,260,0,snp,freebayes,1.0,144
G_5093_A,256,2,snp,freebayes,0.9922480620155039,128
C_5117_T,318,0,snp,freebayes,1.0,164
C_5125_A,239,0,snp,freebayes,1.0,175
T_5138_C,257,0,snp,freebayes,1.0,195
C_5165_T,291,0,snp,freebayes,1.0,178
T_5174_C,311,0,snp,freebayes,1.0,164
T_5210_C,314,1,snp,freebayes,0.9968253968253968,167
A_5270_G,228,1,snp,freebayes,0.9956331877729258,9
T_5302_C,176,0,snp,freebayes,1.0,190
A_5353_G,113,0,snp,freebayes,1.0,113
T_5616_A,104,0,snp,freebayes,1.0,10
A_5661_T,425,0,snp,freebayes,1.0,214
C_5685_T,401,0,snp,freebayes,1.0,82
A_5734_T,451,0,snp,freebayes,1.0,217
C_5751_T,446,0,snp,freebayes,1.0,214
A_5844_T,479,0,snp,freebayes,1.0,206
C_5850_T,474,1,snp,freebayes,0.9978947368421053,33
G_5865_A,465,0,snp,freebayes,1.0,214
G_5894_A,471,0,snp,freebayes,1.0,213
A_5945_G,265,0,snp,freebayes,1.0,187
G_5970_A,124,0,snp,freebayes,1.0,132
T_6003_C,122,0,snp,freebayes,1.0,116
C_6021_T,119,0,snp,freebayes,1.0,93
T_6891_C,104,0,snp,freebayes,1.0,29
A_6921_G,100,1,snp,freebayes,0.9900990099009901,26
C_6948_T,118,0,snp,freebayes,1.0,37
T_7602_C,366,0,snp,freebayes,1.0,213
G_7632_A,403,0,snp,freebayes,1.0,213
C_7737_A,183,0,snp,freebayes,1.0,136
A_7746_G,166,4,snp,freebayes,0.9764705882352941,125
A_7767_G,204,0,snp,freebayes,1.0,6
T_7833_A,538,0,snp,freebayes,1.0,191
C_7884_T,659,1,snp,freebayes,0.9984848484848485,197
T_7899_C,842,1,snp,freebayes,0.9988137603795967,209
CAAAAAAC_7908_CAAAAAAAC,67,684,ins,freebayes,0.08921438082556592,113
G_7917_A,734,0,snp,freebayes,1.0,221
T_7938_C,709,0,snp,freebayes,1.0,207
A_7995_G,491,0,snp,freebayes,1.0,185
TAAAAA_8057_TCAAAA,230,0,snp,freebayes,1.0,108
C_8063_A,231,2,snp,freebayes,0.9914163090128756,153
C_8094_T,141,0,snp,freebayes,1.0,8
G_8202_A,110,0,snp,freebayes,1.0,125
T_8212_C,107,0,snp,freebayes,1.0,126
G_8503_T,124,0,snp,freebayes,1.0,62
G_8680_A,106,0,snp,freebayes,1.0,24
T_8725_C,110,0,snp,freebayes,1.0,21
T_8775_C,127,0,snp,freebayes,1.0,36
C_8782_T,127,0,snp,freebayes,1.0,40
T_8866_C,222,0,snp,freebayes,1.0,91
T_8920_C,192,0,snp,freebayes,1.0,75
A_8926_T,194,0,snp,freebayes,1.0,72
T_8959_C,192,1,snp,freebayes,0.9948186528497409,71
A_8967_C,191,0,snp,freebayes,1.0,6
T_8988_A,180,0,snp,freebayes,1.0,57
C_9172_T,152,0,snp,freebayes,1.0,29
C_9262_T,170,0,snp,freebayes,1.0,38
A_9287_G,134,0,snp,freebayes,1.0,32
A_9319_G,141,0,snp,freebayes,1.0,21
T_9355_C,128,0,snp,freebayes,1.0,13
C_9376_T,183,0,snp,freebayes,1.0,39
C_9404_T,186,0,snp,freebayes,1.0,37
C_9412_T,193,0,snp,freebayes,1.0,38
A_9499_G,124,0,snp,freebayes,1.0,7
A_11602_G,102,0,snp,freebayes,1.0,32
T_11617_C,105,0,snp,freebayes,1.0,33
A_11632_T,121,0,snp,freebayes,1.0,33
G_11662_A,117,0,snp,freebayes,1.0,35
A_11671_G,110,0,snp,freebayes,1.0,35
T_12211_C,107,0,snp,freebayes,1.0,38
C_12865_T,108,0,snp,freebayes,1.0,8
C_12878_A,147,0,snp,freebayes,1.0,43
G_12973_T,253,0,snp,freebayes,1.0,85
C_13087_A,153,0,snp,freebayes,1.0,48
C_13093_T,155,0,snp,freebayes,1.0,2
A_13318_G,170,0,snp,freebayes,1.0,21
A_13330_G,168,0,snp,freebayes,1.0,29
A_13396_T,183,0,snp,freebayes,1.0,65
A_13424_G,177,0,snp,freebayes,1.0,19
A_13431_G,171,0,snp,freebayes,1.0,62
A_13450_C,192,0,snp,freebayes,1.0,27
A_13456_G,196,0,snp,freebayes,1.0,72
A_13468_G,192,0,snp,freebayes,1.0,66
C_13486_G,189,2,snp,freebayes,0.9895287958115183,68
T_13555_C,118,0,snp,freebayes,1.0,43
A_13566_G,109,0,snp,freebayes,1.0,46
T_13924_C,106,0,snp,freebayes,1.0,8
C_13987_T,132,0,snp,freebayes,1.0,39
T_13992_A,132,0,snp,freebayes,1.0,39
A_13999_G,135,0,snp,freebayes,1.0,40
C_14074_T,121,1,snp,freebayes,0.9918032786885246,23
