mutation,alt_reads,ref_reads,type,app,allele_frequency,sample_exist'
G_8230_A,249,0,snp,freebayes,1.0,9
T_8243_A,260,0,snp,freebayes,1.0,9
T_8276_C,274,1,snp,freebayes,0.9963636363636363,9
A_8282_G,275,1,snp,freebayes,0.9963768115942029,9
T_8334_C,279,0,snp,freebayes,1.0,9
C_8402_T,275,0,snp,freebayes,1.0,9
G_8416_A,277,2,snp,freebayes,0.992831541218638,9
C_8434_T,278,0,snp,freebayes,1.0,9
C_8457_T,296,1,snp,freebayes,0.9966329966329966,9
A_8484_G,287,0,snp,freebayes,1.0,9
G_8503_T,295,0,snp,freebayes,1.0,9
C_8512_T,303,0,snp,freebayes,1.0,9
G_8680_A,353,0,snp,freebayes,1.0,9
T_8725_C,352,1,snp,freebayes,0.9971671388101983,9
T_8766_C,327,0,snp,freebayes,1.0,9
T_8775_C,330,2,snp,freebayes,0.9939759036144579,9
C_8782_T,341,0,snp,freebayes,1.0,9
T_8824_C,333,0,snp,freebayes,1.0,9
T_8866_C,307,0,snp,freebayes,1.0,9
C_8893_T,318,0,snp,freebayes,1.0,9
A_8926_T,316,0,snp,freebayes,1.0,9
T_8959_C,321,1,snp,freebayes,0.9968944099378882,9
T_8988_A,337,1,snp,freebayes,0.9970414201183432,9
C_9034_T,371,2,snp,freebayes,0.9946380697050938,9
A_9055_G,383,0,snp,freebayes,1.0,9
A_9114_G,368,0,snp,freebayes,1.0,9
A_9136_T,381,0,snp,freebayes,1.0,9
T_9157_C,34,358,snp,freebayes,0.08673469387755102,6
C_9172_T,349,0,snp,freebayes,1.0,9
C_9262_T,342,1,snp,freebayes,0.9970845481049563,9
A_9287_G,307,1,snp,freebayes,0.9967532467532467,9
A_9319_G,317,0,snp,freebayes,1.0,9
T_9355_C,334,0,snp,freebayes,1.0,9
C_9376_T,343,2,snp,freebayes,0.9942028985507246,9
C_9404_T,378,2,snp,freebayes,0.9947368421052631,9
C_9412_T,380,1,snp,freebayes,0.9973753280839895,9
T_9568_C,387,1,snp,freebayes,0.9974226804123711,9
T_9574_C,385,0,snp,freebayes,1.0,9
G_9629_A,344,0,snp,freebayes,1.0,9
C_9634_A,344,0,snp,freebayes,1.0,9
A_9670_G,312,0,snp,freebayes,1.0,9
T_9715_C,301,0,snp,freebayes,1.0,9
C_9835_T,328,0,snp,freebayes,1.0,9
A_9883_G,322,2,snp,freebayes,0.9938271604938271,9
G_9919_A,318,0,snp,freebayes,1.0,9
T_9925_C,320,0,snp,freebayes,1.0,9
T_10013_C,301,1,snp,freebayes,0.9966887417218543,9
T_10036_A,311,0,snp,freebayes,1.0,9
G_10111_A,323,0,snp,freebayes,1.0,9
A_10213_G,306,0,snp,freebayes,1.0,9
C_10222_T,296,0,snp,freebayes,1.0,9
T_10297_G,281,0,snp,freebayes,1.0,9
T_10312_A,274,1,snp,freebayes,0.9963636363636363,9
T_10420_A,1153,0,snp,freebayes,1.0,11
T_10618_C,357,0,snp,freebayes,1.0,9
T_10659_C,378,0,snp,freebayes,1.0,9
G_10673_A,371,1,snp,freebayes,0.9973118279569892,9
A_10762_G,430,1,snp,freebayes,0.9976798143851509,9
G_10846_A,455,0,snp,freebayes,1.0,9
C_11017_A,429,0,snp,freebayes,1.0,9
T_11167_C,384,0,snp,freebayes,1.0,9
A_11224_T,404,2,snp,freebayes,0.9950738916256158,9
T_11281_A,434,0,snp,freebayes,1.0,9
A_11290_T,423,1,snp,freebayes,0.9976415094339622,9
T_11314_C,424,0,snp,freebayes,1.0,9
G_11338_A,428,0,snp,freebayes,1.0,9
G_11344_A,423,2,snp,freebayes,0.9952941176470588,9
T_11377_C,403,2,snp,freebayes,0.9950617283950617,9
A_11602_G,421,1,snp,freebayes,0.9976303317535545,9
T_11617_C,430,1,snp,freebayes,0.9976798143851509,9
A_11632_T,433,2,snp,freebayes,0.9954022988505747,9
G_11662_A,434,0,snp,freebayes,1.0,9
A_11671_G,431,0,snp,freebayes,1.0,9
T_11713_C,441,0,snp,freebayes,1.0,9
C_11962_T,441,0,snp,freebayes,1.0,9
T_12007_A,425,1,snp,freebayes,0.9976525821596244,9
G_12034_A,427,1,snp,freebayes,0.9976635514018691,9
T_12082_C,431,1,snp,freebayes,0.9976851851851852,9
G_12088_A,420,2,snp,freebayes,0.995260663507109,9
T_12133_C,405,0,snp,freebayes,1.0,9
C_12157_A,397,1,snp,freebayes,0.9974874371859297,9
T_12211_C,401,0,snp,freebayes,1.0,9
A_12280_G,415,0,snp,freebayes,1.0,9
C_12391_T,660,1,snp,freebayes,0.9984871406959153,9
A_12397_G,651,2,snp,freebayes,0.996937212863706,9
T_12414_C,649,2,snp,freebayes,0.9969278033794163,9
A_12436_G,668,0,snp,freebayes,1.0,9
C_12484_T,689,2,snp,freebayes,0.9971056439942113,9
A_12523_T,543,0,snp,freebayes,1.0,9
T_12709_C,591,1,snp,freebayes,0.9983108108108109,9
A_12730_G,592,0,snp,freebayes,1.0,9
G_12796_A,551,9,snp,freebayes,0.9839285714285714,8
C_12878_A,683,0,snp,freebayes,1.0,9
G_12973_T,1136,2,snp,freebayes,0.9982425307557118,9
C_13087_A,159,0,snp,freebayes,1.0,7
A_13210_G,137,0,snp,freebayes,1.0,7
T_13230_C,134,0,snp,freebayes,1.0,7
A_13396_T,138,0,snp,freebayes,1.0,7
A_13431_G,132,0,snp,freebayes,1.0,7
A_13456_G,136,0,snp,freebayes,1.0,7
C_13486_T,141,1,snp,freebayes,0.9929577464788732,7
A_13566_G,148,0,snp,freebayes,1.0,7
T_13634_A,149,0,snp,freebayes,1.0,6
C_13642_T,144,0,snp,freebayes,1.0,6
A_13656_G,144,1,snp,freebayes,0.993103448275862,6
T_13701_C,139,0,snp,freebayes,1.0,6
C_13730_T,132,0,snp,freebayes,1.0,7
A_13758_G,136,0,snp,freebayes,1.0,7
G_13786_A,140,0,snp,freebayes,1.0,7
C_13987_T,107,0,snp,freebayes,1.0,6
T_13992_A,104,1,snp,freebayes,0.9904761904761905,6
A_13999_G,108,0,snp,freebayes,1.0,6
C_14074_T,120,1,snp,freebayes,0.9917355371900827,7
G_14104_A,129,0,snp,freebayes,1.0,7
T_14128_A,135,0,snp,freebayes,1.0,7
A_14155_G,129,0,snp,freebayes,1.0,7
A_14308_G,145,0,snp,freebayes,1.0,7
C_14356_T,143,0,snp,freebayes,1.0,7
G_14374_A,153,0,snp,freebayes,1.0,7
T_14425_C,163,0,snp,freebayes,1.0,7
G_14473_A,171,0,snp,freebayes,1.0,7
A_14623_G,143,1,snp,freebayes,0.9930555555555556,7
A_14719_G,112,0,snp,freebayes,1.0,6
A_14731_T,114,0,snp,freebayes,1.0,6
A_14791_G,114,0,snp,freebayes,1.0,6
C_14828_T,325,0,snp,freebayes,1.0,8
A_14863_T,305,1,snp,freebayes,0.9967320261437909,8
T_14870_C,300,0,snp,freebayes,1.0,8
T_14902_C,279,0,snp,freebayes,1.0,8
